# Columns:
#   1: x pos. [cm] (note: x->down)
#   2: y pos. [cm]
#   3: diameter [cm], flat-to-flat
#   4: focal length [cm] or 0
#   5: shape code (3)
#   #% separator to avoid having the given z position to be used by sim_telarray
#   6: z pos. + 92.550000 [cm] (not used if preceding '#' is preserved)
#   7: mirror number in original list (not used)
#   8: n_x (not used)
#   9: n_y (not used)
#  10: n_z (not used)
#  11: distance of optical axis to mirror center [cm] (not used)
#
# x(flat/cm) y(flat/cm) diameter(cm) focal_length(cm) shape_code z(cm) #% No_original_list original_mirror_type
-300.0	200.0	98.5	1716.2	2	#%	76	0	0	0	1
-300.0	300.0	98.5	1723.6	2	#%	77	0	0	0	1
-300.0	400.0	98.5	1733.9	2	#%	78	0	0	0	1
-300.0	500.0	98.5	1747.3	2	#%	79	0	0	0	1
-300.0	600.0	98.5	1763.6	2	#%	80	0	0	0	1
-300.0	700.0	98.5	1783.0	2	#%	81	0	0	0	2
-300.0	800.0	98.5	1805.4	2	#%	82	0	0	0	2
-200.0	-800.0	98.5	1797.9	2	#%	83	0	0	0	2
-200.0	-700.0	98.5	1775.5	2	#%	84	0	0	0	2
-200.0	-600.0	98.5	1756.2	2	#%	85	0	0	0	1
-200.0	-500.0	98.5	1739.9	2	#%	86	0	0	0	1
-200.0	-400.0	98.5	1726.5	2	#%	87	0	0	0	1
-200.0	-300.0	98.5	1716.2	2	#%	88	0	0	0	1
-200.0	-200.0	98.5	1708.8	2	#%	89	0	0	0	1
-200.0	-100.0	98.5	1704.4	2	#%	90	0	0	0	1
-200.0	0.0	98.5	1702.9	2	#%	91	0	0	0	1
-200.0	100.0	98.5	1704.4	2	#%	92	0	0	0	1
-200.0	200.0	98.5	1708.8	2	#%	93	0	0	0	1
-200.0	300.0	98.5	1716.2	2	#%	94	0	0	0	1
-200.0	400.0	98.5	1726.5	2	#%	95	0	0	0	1
-200.0	500.0	98.5	1739.9	2	#%	96	0	0	0	1
-200.0	600.0	98.5	1756.2	2	#%	97	0	0	0	1
-200.0	700.0	98.5	1775.5	2	#%	98	0	0	0	2
-200.0	800.0	98.5	1797.9	2	#%	99	0	0	0	2
-100.0	-800.0	98.5	1793.4	2	#%	100	0	0	0	2
-100.0	-700.0	98.5	1771.1	2	#%	101	0	0	0	2
-100.0	-600.0	98.5	1751.7	2	#%	102	0	0	0	1
-100.0	-500.0	98.5	1735.4	2	#%	103	0	0	0	1
-100.0	-400.0	98.5	1722.1	2	#%	104	0	0	0	1
-100.0	-300.0	98.5	1711.7	2	#%	105	0	0	0	1
-100.0	-200.0	98.5	1704.4	2	#%	106	0	0	0	1
-100.0	-100.0	98.5	1699.9	2	#%	107	0	0	0	1
-100.0	100.0	98.5	1699.9	2	#%	108	0	0	0	1
-100.0	200.0	98.5	1704.4	2	#%	109	0	0	0	1
-100.0	300.0	98.5	1711.7	2	#%	110	0	0	0	1
-100.0	400.0	98.5	1722.1	2	#%	111	0	0	0	1
-100.0	500.0	98.5	1735.4	2	#%	112	0	0	0	1
-100.0	600.0	98.5	1751.7	2	#%	113	0	0	0	1
-100.0	700.0	98.5	1771.1	2	#%	114	0	0	0	2
-100.0	800.0	98.5	1793.4	2	#%	115	0	0	0	2
0.0	-800.0	98.5	1791.9	2	#%	116	0	0	0	2
0.0	-700.0	98.5	1769.6	2	#%	117	0	0	0	2
0.0	-600.0	98.5	1750.2	2	#%	118	0	0	0	1
0.0	-500.0	98.5	1733.9	2	#%	119	0	0	0	1
0.0	-400.0	98.5	1720.6	2	#%	120	0	0	0	1
0.0	-300.0	98.5	1710.3	2	#%	121	0	0	0	1
0.0	-200.0	98.5	1702.9	2	#%	122	0	0	0	1
0.0	-100.0	98.5	1698.5	2	#%	123	0	0	0	1
0.0	100.0	98.5	1698.5	2	#%	124	0	0	0	1
0.0	200.0	98.5	1702.9	2	#%	125	0	0	0	1
0.0	300.0	98.5	1710.3	2	#%	126	0	0	0	1
0.0	400.0	98.5	1720.6	2	#%	127	0	0	0	1
0.0	500.0	98.5	1733.9	2	#%	128	0	0	0	1
0.0	600.0	98.5	1750.2	2	#%	129	0	0	0	1
0.0	700.0	98.5	1769.6	2	#%	130	0	0	0	2
0.0	800.0	98.5	1791.9	2	#%	131	0	0	0	2
100.0	-800.0	98.5	1793.4	2	#%	132	0	0	0	2
100.0	-700.0	98.5	1771.1	2	#%	133	0	0	0	2
100.0	-600.0	98.5	1751.7	2	#%	134	0	0	0	1
100.0	-500.0	98.5	1735.4	2	#%	135	0	0	0	1
100.0	-400.0	98.5	1722.1	2	#%	136	0	0	0	1
100.0	-300.0	98.5	1711.7	2	#%	137	0	0	0	1
100.0	-200.0	98.5	1704.4	2	#%	138	0	0	0	1
100.0	-100.0	98.5	1699.9	2	#%	139	0	0	0	1
100.0	0.0	98.5	1698.5	2	#%	140	0	0	0	1
100.0	100.0	98.5	1699.9	2	#%	141	0	0	0	1
100.0	200.0	98.5	1704.4	2	#%	142	0	0	0	1
100.0	300.0	98.5	1711.7	2	#%	143	0	0	0	1
100.0	400.0	98.5	1722.1	2	#%	144	0	0	0	1
100.0	500.0	98.5	1735.4	2	#%	145	0	0	0	1
100.0	600.0	98.5	1751.7	2	#%	146	0	0	0	1
100.0	700.0	98.5	1771.1	2	#%	147	0	0	0	2
100.0	800.0	98.5	1793.4	2	#%	148	0	0	0	2
200.0	-800.0	98.5	1797.9	2	#%	149	0	0	0	2
200.0	-700.0	98.5	1775.5	2	#%	150	0	0	0	2
200.0	-600.0	98.5	1756.2	2	#%	151	0	0	0	1
200.0	-500.0	98.5	1739.9	2	#%	152	0	0	0	1
200.0	-400.0	98.5	1726.5	2	#%	153	0	0	0	1
200.0	-300.0	98.5	1716.2	2	#%	154	0	0	0	1
200.0	-200.0	98.5	1708.8	2	#%	155	0	0	0	1
200.0	-100.0	98.5	1704.4	2	#%	156	0	0	0	1
200.0	0.0	98.5	1702.9	2	#%	157	0	0	0	1
200.0	100.0	98.5	1704.4	2	#%	158	0	0	0	1
200.0	200.0	98.5	1708.8	2	#%	159	0	0	0	1
200.0	300.0	98.5	1716.2	2	#%	160	0	0	0	1
200.0	400.0	98.5	1726.5	2	#%	161	0	0	0	1
200.0	500.0	98.5	1739.9	2	#%	162	0	0	0	1
200.0	600.0	98.5	1756.2	2	#%	163	0	0	0	1
200.0	700.0	98.5	1775.5	2	#%	164	0	0	0	2
200.0	800.0	98.5	1797.9	2	#%	165	0	0	0	2
300.0	-800.0	98.5	1805.4	2	#%	166	0	0	0	2
300.0	-700.0	98.5	1783.0	2	#%	167	0	0	0	2
300.0	-600.0	98.5	1763.6	2	#%	168	0	0	0	1
300.0	-500.0	98.5	1747.3	2	#%	169	0	0	0	1
300.0	-400.0	98.5	1733.9	2	#%	170	0	0	0	1
300.0	-300.0	98.5	1723.6	2	#%	171	0	0	0	1
300.0	-200.0	98.5	1716.2	2	#%	172	0	0	0	1
300.0	-100.0	98.5	1711.7	2	#%	173	0	0	0	1
300.0	0.0	98.5	1710.3	2	#%	174	0	0	0	1
300.0	100.0	98.5	1711.7	2	#%	175	0	0	0	1
300.0	200.0	98.5	1716.2	2	#%	176	0	0	0	1
300.0	300.0	98.5	1723.6	2	#%	177	0	0	0	1
300.0	400.0	98.5	1733.9	2	#%	178	0	0	0	1
300.0	500.0	98.5	1747.3	2	#%	179	0	0	0	1
300.0	600.0	98.5	1763.6	2	#%	180	0	0	0	1
300.0	700.0	98.5	1783.0	2	#%	181	0	0	0	2
300.0	800.0	98.5	1805.4	2	#%	182	0	0	0	2
400.0	-800.0	98.5	1815.9	2	#%	183	0	0	0	2
400.0	-700.0	98.5	1793.4	2	#%	184	0	0	0	2
400.0	-600.0	98.5	1774.0	2	#%	185	0	0	0	2
400.0	-500.0	98.5	1757.7	2	#%	186	0	0	0	1
400.0	-400.0	98.5	1744.3	2	#%	187	0	0	0	1
400.0	-300.0	98.5	1733.9	2	#%	188	0	0	0	1
400.0	-200.0	98.5	1726.5	2	#%	189	0	0	0	1
400.0	-100.0	98.5	1722.1	2	#%	190	0	0	0	1
400.0	0.0	98.5	1720.6	2	#%	191	0	0	0	1
400.0	100.0	98.5	1722.1	2	#%	192	0	0	0	1
400.0	200.0	98.5	1726.5	2	#%	193	0	0	0	1
400.0	300.0	98.5	1733.9	2	#%	194	0	0	0	1
400.0	400.0	98.5	1744.3	2	#%	195	0	0	0	1
400.0	500.0	98.5	1757.7	2	#%	196	0	0	0	1
400.0	600.0	98.5	1774.0	2	#%	197	0	0	0	2
400.0	700.0	98.5	1793.4	2	#%	198	0	0	0	2
400.0	800.0	98.5	1815.9	2	#%	199	0	0	0	2
500.0	-700.0	98.5	1806.9	2	#%	200	0	0	0	2
500.0	-600.0	98.5	1787.5	2	#%	201	0	0	0	2
500.0	-500.0	98.5	1771.1	2	#%	202	0	0	0	2
500.0	-400.0	98.5	1757.7	2	#%	203	0	0	0	1
500.0	-300.0	98.5	1747.3	2	#%	204	0	0	0	1
500.0	-200.0	98.5	1739.9	2	#%	205	0	0	0	1
500.0	-100.0	98.5	1735.4	2	#%	206	0	0	0	1
500.0	0.0	98.5	1733.9	2	#%	207	0	0	0	1
