# Columns:
#   1: x pos. [cm] (note: x->down)
#   2: y pos. [cm]
#   3: diameter [cm], flat-to-flat
#   4: focal length [cm] or 0
#   5: shape code (3)
#   #% separator to avoid having the given z position to be used by sim_telarray
#   6: z pos. + 92.550000 [cm] (not used if preceding '#' is preserved)
#   7: mirror number in original list (not used)
#   8: n_x (not used)
#   9: n_y (not used)
#  10: n_z (not used)
#  11: distance of optical axis to mirror center [cm] (not used)
#
# x(flat/cm) y(flat/cm) diameter(cm) focal_length(cm) shape_code z(cm) #% No_original_list original_mirror_type
-825.0	-375.0	49.5	1819.1	2	#%	1	0	0	0	1
-825.0	-325.0	49.5	1813.8	2	#%	2	0	0	0	1
-825.0	-275.0	49.5	1809.3	2	#%	3	0	0	0	1
-825.0	-225.0	49.5	1805.6	2	#%	4	0	0	0	1
-825.0	-175.0	49.5	1802.6	2	#%	5	0	0	0	1
-825.0	-125.0	49.5	1800.3	2	#%	6	0	0	0	1
-825.0	-25.0	49.5	1798.1	2	#%	7	0	0	0	2
-825.0	25.0	49.5	1798.1	2	#%	8	0	0	0	2
-825.0	125.0	49.5	1800.3	2	#%	9	0	0	0	1
-825.0	175.0	49.5	1802.6	2	#%	10	0	0	0	1
-825.0	225.0	49.5	1805.6	2	#%	11	0	0	0	1
-825.0	275.0	49.5	1809.3	2	#%	12	0	0	0	1
-825.0	325.0	49.5	1813.8	2	#%	13	0	0	0	1
-825.0	375.0	49.5	1819.1	2	#%	14	0	0	0	1
-775.0	-425.0	49.5	1813.1	2	#%	15	0	0	0	1
-775.0	-375.0	49.5	1807.1	2	#%	16	0	0	0	1
-775.0	-325.0	49.5	1801.8	2	#%	17	0	0	0	1
-775.0	-275.0	49.5	1797.4	2	#%	18	0	0	0	1
-775.0	-225.0	49.5	1793.6	2	#%	19	0	0	0	1
-775.0	-175.0	49.5	1790.6	2	#%	20	0	0	0	1
-775.0	-125.0	49.5	1788.4	2	#%	21	0	0	0	1
-775.0	-75.0	49.5	1786.9	2	#%	22	0	0	0	1
-775.0	-25.0	49.5	1786.2	2	#%	23	0	0	0	2
-775.0	25.0	49.5	1786.2	2	#%	24	0	0	0	2
-775.0	75.0	49.5	1786.9	2	#%	25	0	0	0	1
-775.0	125.0	49.5	1788.4	2	#%	26	0	0	0	1
-775.0	175.0	49.5	1790.6	2	#%	27	0	0	0	1
-775.0	225.0	49.5	1793.6	2	#%	28	0	0	0	1
-775.0	275.0	49.5	1797.4	2	#%	29	0	0	0	1
-775.0	325.0	49.5	1801.8	2	#%	30	0	0	0	1
-775.0	375.0	49.5	1807.1	2	#%	31	0	0	0	1
-775.0	425.0	49.5	1813.1	2	#%	32	0	0	0	1
-725.0	-475.0	49.5	1808.6	2	#%	33	0	0	0	1
-725.0	-425.0	49.5	1801.8	2	#%	34	0	0	0	2
-725.0	-375.0	49.5	1795.9	2	#%	35	0	0	0	2
-725.0	-325.0	49.5	1790.6	2	#%	36	0	0	0	2
-725.0	-275.0	49.5	1786.2	2	#%	37	0	0	0	2
-725.0	-225.0	49.5	1782.4	2	#%	38	0	0	0	1
-725.0	-175.0	49.5	1779.4	2	#%	39	0	0	0	1
-725.0	-125.0	49.5	1777.2	2	#%	40	0	0	0	1
-725.0	-75.0	49.5	1775.7	2	#%	41	0	0	0	1
-725.0	-25.0	49.5	1775.0	2	#%	42	0	0	0	1
-725.0	25.0	49.5	1775.0	2	#%	43	0	0	0	1
-725.0	75.0	49.5	1775.7	2	#%	44	0	0	0	1
-725.0	125.0	49.5	1777.2	2	#%	45	0	0	0	1
-725.0	175.0	49.5	1779.4	2	#%	46	0	0	0	1
-725.0	225.0	49.5	1782.4	2	#%	47	0	0	0	1
-725.0	275.0	49.5	1786.2	2	#%	48	0	0	0	1
-725.0	325.0	49.5	1790.6	2	#%	49	0	0	0	1
-725.0	375.0	49.5	1795.9	2	#%	50	0	0	0	2
-725.0	425.0	49.5	1801.8	2	#%	51	0	0	0	2
-725.0	475.0	49.5	1808.6	2	#%	52	0	0	0	1
-675.0	-525.0	49.5	1805.6	2	#%	53	0	0	0	1
-675.0	-475.0	49.5	1798.1	2	#%	54	0	0	0	1
-675.0	-425.0	49.5	1791.4	2	#%	55	0	0	0	2
-675.0	-375.0	49.5	1785.4	2	#%	56	0	0	0	2
-675.0	-325.0	49.5	1780.2	2	#%	57	0	0	0	2
-675.0	-275.0	49.5	1775.7	2	#%	58	0	0	0	2
-675.0	-225.0	49.5	1772.0	2	#%	59	0	0	0	1
-675.0	-175.0	49.5	1769.0	2	#%	60	0	0	0	1
-675.0	-125.0	49.5	1766.8	2	#%	61	0	0	0	1
-675.0	-75.0	49.5	1765.3	2	#%	62	0	0	0	1
-675.0	-25.0	49.5	1764.5	2	#%	63	0	0	0	1
-675.0	25.0	49.5	1764.5	2	#%	64	0	0	0	1
-675.0	75.0	49.5	1765.3	2	#%	65	0	0	0	1
-675.0	125.0	49.5	1766.8	2	#%	66	0	0	0	1
-675.0	175.0	49.5	1769.0	2	#%	67	0	0	0	1
-675.0	225.0	49.5	1772.0	2	#%	68	0	0	0	1
-675.0	275.0	49.5	1775.7	2	#%	69	0	0	0	1
-675.0	325.0	49.5	1780.2	2	#%	70	0	0	0	1
-675.0	375.0	49.5	1785.4	2	#%	71	0	0	0	2
-675.0	425.0	49.5	1791.4	2	#%	72	0	0	0	2
-675.0	475.0	49.5	1798.1	2	#%	73	0	0	0	1
-675.0	525.0	49.5	1805.6	2	#%	74	0	0	0	1
-625.0	-575.0	49.5	1804.1	2	#%	75	0	0	0	1
-625.0	-525.0	49.5	1795.9	2	#%	76	0	0	0	1
-625.0	-475.0	49.5	1788.4	2	#%	77	0	0	0	1
-625.0	-425.0	49.5	1781.7	2	#%	78	0	0	0	1
-625.0	-375.0	49.5	1775.7	2	#%	79	0	0	0	1
-625.0	-325.0	49.5	1770.5	2	#%	80	0	0	0	1
-625.0	-275.0	49.5	1766.0	2	#%	81	0	0	0	1
-625.0	-225.0	49.5	1762.3	2	#%	82	0	0	0	2
-625.0	-175.0	49.5	1759.3	2	#%	83	0	0	0	2
-625.0	-125.0	49.5	1757.1	2	#%	84	0	0	0	1
-625.0	-75.0	49.5	1755.6	2	#%	85	0	0	0	1
-625.0	-25.0	49.5	1754.9	2	#%	86	0	0	0	1
-625.0	25.0	49.5	1754.9	2	#%	87	0	0	0	1
-625.0	75.0	49.5	1755.6	2	#%	88	0	0	0	1
-625.0	125.0	49.5	1757.1	2	#%	89	0	0	0	1
-625.0	175.0	49.5	1759.3	2	#%	90	0	0	0	1
-625.0	225.0	49.5	1762.3	2	#%	91	0	0	0	1
-625.0	275.0	49.5	1766.0	2	#%	92	0	0	0	1
