0	0.912052
1	0.910766
2	0.907178
3	0.902023
4	0.896318
5	0.891119
6	0.887293
7	0.885373
8	0.885517
9	0.887556
10	0.891104
11	0.895666
12	0.900722
13	0.905765
14	0.910297
15	0.913832
16	0.915897
17	0.916078
18	0.914064
19	0.909706
20	0.903024
21	0.89419
22	0.883449
23	0.871016
24	0.856974
25	0.841196
26	0.823316
27	0.802757
28	0.778813
29	0.750769
30	0.718032
31	0.680266
32	0.637478
33	0.59007
34	0.538821
35	0.484826
36	0.429396
37	0.373934
38	0.319823
39	0.268327
40	0.22052
41	0.177237
42	0.139054
43	0.106277
44	0.0789474
45	0.0568624
46	0.0396099
47	0.0266163
48	0.0172078
49	0.0106763
50	0
